generation,proxy,pocket_fit,novelty,strain,sa,qed,logp,mw,fp,smiles,fragment_counts
1,0.47796104544144563,0.6888419046328067,1.0,0.35030346553751074,10.0,0.5311915584041306,2.2348,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0900>,c1ccc2ncccc2c1,0
1,0.44864285097338147,0.6900951023118208,1.0,0.2930278186209234,10.0,0.5859367170668043,0.7855000000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0820>,NC(=O)c1ccccc1,0
1,0.5091418456977562,0.6903116087301326,1.0,0.2965167235639469,10.0,0.8023674162793036,1.2296000000000002,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0890>,CC(C)(CCc1cccc(C(N)=O)c1)C(N)=O,0
1,0.5337683249672655,0.689174277880225,1.0,0.684849518995737,10.0,0.7061180713350441,2.472899999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0A50>,c1cc2cc(Nc3ccncn3)ccn2c1,0
1,0.4545391111646418,0.689625155172018,1.0,0.27892690284021454,10.0,0.5719431747561196,1.1453,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0970>,NCc1ccccc1,0
1,0.45691063165552465,0.6892601039582323,1.0,0.8741590877204708,10.0,0.4963760904443564,1.9392999999999996,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0AC0>,c1ccn2cccc2c1,0
1,0.4027132089298539,0.6913744323778821,1.0,0.22239736511225086,10.0,0.47789945408529705,0.3482799999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0B30>,N#Cc1cnccn1,0
1,0.48514232532632345,0.6884312535356903,1.0,0.7812914982966345,10.0,0.5970666437894958,1.8722999999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E09E0>,c1ccc(-n2cccn2)cc1,0
1,0.532180938462836,0.6915058711493076,1.0,0.3243188290024523,10.0,0.7148426813223886,2.0662,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0C80>,CC(C)(C)C(=O)Nc1ccccn1,0
1,0.5156115377393283,0.688434586826101,1.0,0.7236832011838438,10.0,0.7252351078266526,3.238500000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0CF0>,COc1ccc(-c2n[nH]c3ccccc23)cc1,0
1,0.46334266899041904,0.688391878578276,1.0,0.3464946509316647,10.0,0.5412819114011972,1.6298,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0D60>,c1cnc2ncccc2c1,0
1,0.4702032185912686,0.6912237716097416,1.0,0.23982022370017617,10.0,0.5285863388321962,2.993400000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0BA0>,Clc1ccccc1Cl,0
1,0.4001234496353104,0.6879628026269121,1.0,0.2502272545872352,10.0,0.49531271324374415,0.05879999999999996,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0DD0>,Nc1ccncn1,0
1,0.4616932892817654,0.6882968117419489,1.0,0.879873613037597,10.0,0.5407179693764728,1.5814,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0C10>,c1cc2ccncnc-2c1,0
1,0.45309777603469786,0.6907008668979928,1.0,0.22437605142440856,10.0,0.4832965029562796,1.9647999999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0E40>,Fc1ccccc1F,0
2,0.5749436077120477,0.688927368946995,1.0,0.3204116675141349,10.0,0.8952681648915647,2.9939,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0F90>,NC(=O)C1CCC(c2cc3ccccc3cn2)CC1,0
2,0.4027132089298539,0.6913744323778821,1.0,0.22239736521222886,10.0,0.47789945408529705,0.3482799999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1000>,N#Cc1cnccn1,0
